Index,Position,Wrong_Tag,Preceding_Tag,Proceeding_Tag
3956,22,ADJ_NOUN,DET,ADP
3957,8,ADJ_ADV,VERB,.
3958,0,VERB_NOUN,,PRON
3959,18,ADJ_ADV,NUM,ADJ
3960,15,VERB_NOUN,PRT,ADP
3961,31,ADP_PRT,VERB,VERB
3961,35,ADP_PRT,CONJ,DET
3961,31,ADP_PRT,VERB,VERB
3961,35,ADP_PRT,CONJ,DET
3961,37,ADJ_NOUN,DET,NOUN
3961,54,VERB_NOUN,.,CONJ
3962,2,ADV_PRT,VERB,VERB
3963,4,ADV_PRT,VERB,.
3964,5,ADV_ADJ,VERB,CONJ
3965,2,VERB_ADV,VERB,VERB
3966,4,DET_ADP,VERB,NOUN
3967,0,PRT_NOUN,,VERB
3968,16,ADP_VERB,PRON,PRON
3969,2,ADV_ADJ,DET,.
3970,4,ADP_ADV,VERB,PRON
3971,6,NUM_NOUN,DET,ADP
3972,5,NOUN_VERB,DET,.
3973,2,VERB_NOUN,VERB,PRON
3974,4,DET_PRON,VERB,.
3975,4,VERB_NOUN,VERB,VERB
3976,37,ADJ_NOUN,ADP,NOUN
3976,46,ADJ_NOUN,.,NOUN
3976,37,ADJ_NOUN,ADP,NOUN
3976,46,ADJ_NOUN,.,NOUN
3977,15,NOUN_ADV,NOUN,NOUN
3977,31,ADP_ADJ,.,ADP
3977,45,NOUN_VERB,NOUN,DET
3978,25,NOUN_VERB,VERB,ADP
3979,7,ADP_PRT,VERB,DET
3980,11,VERB_NOUN,CONJ,CONJ
3980,22,PRON_DET,ADP,PRON
3980,35,ADJ_NOUN,DET,NOUN
3981,12,ADP_ADV,VERB,ADP
3981,17,NOUN_VERB,DET,DET
3981,39,VERB_NOUN,ADJ,ADP
3981,56,VERB_NOUN,PRT,ADP
3981,55,PRT_ADP,NOUN,VERB
3981,39,VERB_NOUN,ADJ,ADP
3981,56,VERB_NOUN,PRT,ADP
3982,4,NOUN_VERB,DET,VERB
3983,0,ADV_PRT,,DET
3984,2,PRT_ADP,VERB,ADV
3985,8,VERB_NOUN,ADP,ADJ
3986,7,NOUN_ADJ,ADP,NOUN
3987,1,PRT_NOUN,.,.
3988,8,ADV_ADJ,VERB,ADP
3989,5,NOUN_ADJ,DET,DET
3989,12,PRT_ADP,VERB,VERB
3989,13,VERB_NOUN,PRT,.
3990,6,ADP_ADV,.,ADP
3990,34,VERB_ADJ,VERB,ADV
3990,35,ADV_NOUN,VERB,ADP
3991,7,ADP_ADV,.,.
3992,3,NUM_NOUN,VERB,ADP
3993,37,PRT_ADP,VERB,ADP
3994,10,ADV_ADP,VERB,ADV
3994,11,ADV_ADJ,ADV,VERB
3994,12,VERB_NOUN,ADV,.
3994,14,VERB_NOUN,.,.
3994,24,VERB_NOUN,PRT,NOUN
3994,33,VERB_NOUN,PRT,.
3994,12,VERB_NOUN,ADV,.
3994,14,VERB_NOUN,.,.
3994,24,VERB_NOUN,PRT,NOUN
3994,33,VERB_NOUN,PRT,.
3994,23,PRT_ADP,NOUN,VERB
3994,32,PRT_ADP,VERB,VERB
3994,12,VERB_NOUN,ADV,.
3994,14,VERB_NOUN,.,.
3994,24,VERB_NOUN,PRT,NOUN
3994,33,VERB_NOUN,PRT,.
3994,23,PRT_ADP,NOUN,VERB
3994,32,PRT_ADP,VERB,VERB
3994,12,VERB_NOUN,ADV,.
3994,14,VERB_NOUN,.,.
3994,24,VERB_NOUN,PRT,NOUN
3994,33,VERB_NOUN,PRT,.
3995,1,ADV_PRT,.,ADV
3996,28,PRT_ADP,VERB,PRT
3997,5,ADJ_ADV,VERB,PRT
3998,1,VERB_NOUN,.,.
3998,3,VERB_NOUN,.,.
3998,1,VERB_NOUN,.,.
3998,3,VERB_NOUN,.,.
3999,6,DET_PRON,ADP,.
4000,7,ADV_ADJ,DET,.
4001,5,ADJ_ADV,CONJ,.
4002,2,PRT_ADP,VERB,DET
4002,14,NOUN_ADJ,DET,NOUN
4003,10,ADV_ADJ,ADJ,.
4003,23,NOUN_ADJ,ADP,ADP
4004,4,ADP_PRT,VERB,DET
4005,10,ADP_PRT,VERB,DET
4006,26,VERB_NOUN,.,.
4006,29,VERB_ADJ,CONJ,.
4007,7,ADP_PRT,VERB,.
4008,0,DET_CONJ,,ADP
4009,29,DET_PRON,VERB,.
4010,12,NOUN_VERB,NOUN,CONJ
4010,20,NOUN_VERB,CONJ,VERB
4010,12,NOUN_VERB,NOUN,CONJ
4010,20,NOUN_VERB,CONJ,VERB
4010,22,ADV_PRT,VERB,CONJ
4011,34,PRON_DET,VERB,NOUN
4012,1,ADJ_VERB,ADV,PRON
4013,5,DET_ADP,VERB,NOUN
4013,22,ADP_PRT,.,ADP
4013,28,VERB_NOUN,CONJ,PRON
4014,2,ADJ_ADV,VERB,.
4014,16,PRT_ADP,VERB,PRT
4015,14,ADV_PRT,.,VERB
4015,16,ADP_ADV,VERB,ADP
4016,3,ADP_ADJ,NOUN,ADP
4017,5,ADP_PRT,VERB,.
4018,6,ADP_PRT,VERB,ADP
4018,9,VERB_NOUN,DET,.
4018,11,VERB_NOUN,.,NOUN
4018,9,VERB_NOUN,DET,.
4018,11,VERB_NOUN,.,NOUN
4019,11,VERB_NOUN,DET,.
4019,21,ADP_ADV,PRON,PRON
4020,9,VERB_NOUN,.,VERB
4020,16,ADJ_ADV,ADV,.
4021,25,ADP_PRT,PRT,ADP
4022,6,NOUN_ADV,NUM,DET
4023,2,DET_PRON,VERB,.
4024,24,PRT_ADP,VERB,DET
4025,4,ADJ_VERB,ADV,.
4026,13,NOUN_ADJ,DET,NOUN
4027,0,ADP_PRT,,ADP
4028,9,ADJ_NOUN,ADJ,NOUN
4029,12,ADJ_ADV,VERB,VERB
4030,3,ADV_ADJ,VERB,ADP
4031,1,ADV_PRT,.,ADV
4032,8,PRT_ADP,VERB,CONJ
4033,2,ADJ_ADV,PRT,.
4034,9,VERB_NOUN,DET,NOUN
4035,21,VERB_NOUN,DET,NOUN
4036,9,PRT_ADP,VERB,.
4036,25,PRT_ADP,VERB,VERB
4036,9,PRT_ADP,VERB,.
4036,25,PRT_ADP,VERB,VERB
4036,26,VERB_NOUN,PRT,VERB
4037,5,NOUN_VERB,NOUN,PRON
4038,2,NOUN_VERB,VERB,ADV
4039,14,NOUN_ADV,VERB,CONJ
4039,23,VERB_NOUN,DET,CONJ
4039,25,VERB_ADJ,CONJ,NOUN
4040,5,VERB_ADJ,DET,NOUN
4041,3,ADJ_NOUN,DET,NOUN
4041,26,ADJ_ADV,PRT,ADV
4041,28,PRT_ADP,ADV,VERB
4041,29,VERB_NOUN,PRT,DET
4042,3,NOUN_ADJ,DET,NOUN
4042,18,NOUN_ADJ,DET,CONJ
4042,14,NOUN_VERB,VERB,PRT
4042,3,NOUN_ADJ,DET,NOUN
4042,18,NOUN_ADJ,DET,CONJ
4042,25,ADP_ADV,ADV,PRON
4043,3,PRT_ADP,VERB,VERB
4043,4,VERB_NOUN,PRT,.
4044,15,ADV_ADJ,ADJ,PRT
4045,4,VERB_NOUN,NOUN,.
4046,7,ADV_PRT,.,ADJ
4046,19,PRT_ADP,VERB,ADJ
4047,5,ADV_NOUN,NOUN,ADP
4048,5,VERB_ADV,PRT,ADP
4049,19,NOUN_ADJ,DET,NOUN
4050,3,ADV_ADP,ADJ,DET
4051,8,ADV_ADJ,NOUN,.
4051,26,ADJ_NOUN,NOUN,.
4052,3,DET_ADP,VERB,NOUN
4052,5,PRT_ADP,NOUN,ADP
4052,6,ADP_PRT,PRT,NOUN
4052,7,NOUN_ADJ,ADP,NOUN
4053,13,ADV_ADP,VERB,CONJ
4054,8,DET_ADP,VERB,NOUN
4055,6,NOUN_ADJ,ADJ,CONJ
4056,27,DET_ADP,VERB,PRT
4057,15,ADJ_VERB,VERB,ADV
4058,6,NOUN_ADJ,DET,NOUN
4059,8,NOUN_VERB,VERB,PRON
4060,7,VERB_ADJ,ADP,ADP
4061,6,NOUN_VERB,DET,DET
4062,13,NOUN_ADJ,ADP,NOUN
4063,11,ADJ_NOUN,ADJ,.
4064,20,ADV_PRT,.,ADV
4064,33,VERB_ADJ,ADP,NOUN
4065,10,ADV_ADP,VERB,ADP
4066,12,NOUN_ADJ,DET,NOUN
4066,27,ADJ_ADV,ADV,ADP
4067,4,VERB_NOUN,CONJ,ADV
4067,12,ADV_PRT,VERB,.
4068,21,ADV_PRT,.,ADV
4069,1,DET_PRON,VERB,VERB
4070,23,NOUN_VERB,NOUN,ADP
4071,3,ADP_PRT,ADV,DET
4072,12,NOUN_ADJ,ADP,ADJ
4072,13,ADJ_NOUN,NOUN,NOUN
4073,6,ADP_PRT,NOUN,ADP
4073,30,PRT_ADP,NOUN,ADP
4074,2,ADV_ADP,VERB,PRT
4074,3,PRT_ADP,ADV,VERB
4074,4,VERB_NOUN,PRT,DET
4075,16,NOUN_VERB,NOUN,.
4076,2,PRT_ADP,VERB,VERB
4076,3,VERB_NOUN,PRT,ADP
4077,9,VERB_NOUN,NUM,ADV
4078,1,ADJ_NOUN,DET,NOUN
4079,3,VERB_ADV,PRON,PRT
4080,5,ADV_DET,VERB,ADJ
4081,6,NOUN_VERB,NOUN,ADV
4082,2,PRT_ADP,VERB,NUM
4082,10,PRT_ADP,VERB,ADV
4082,2,PRT_ADP,VERB,NUM
4082,10,PRT_ADP,VERB,ADV
4083,12,VERB_NOUN,ADV,ADV
4084,4,VERB_ADV,PRT,ADP
4084,7,NOUN_VERB,DET,ADV
4085,7,ADJ_ADV,.,ADP
4086,2,VERB_NOUN,ADV,.
4087,5,PRT_ADV,.,.
4087,17,DET_PRON,ADP,.
4088,17,NOUN_ADJ,ADP,NOUN
4089,22,ADV_ADP,PRT,DET
4090,9,PRT_ADP,PRT,VERB
4090,10,VERB_NOUN,PRT,PRON
4091,7,NOUN_VERB,ADP,NUM
4092,7,ADP_PRT,ADV,CONJ
4092,9,ADP_PRT,CONJ,DET
4092,7,ADP_PRT,ADV,CONJ
4092,9,ADP_PRT,CONJ,DET
4092,21,NOUN_ADJ,VERB,NOUN
4092,33,NOUN_ADJ,DET,NOUN
4092,21,NOUN_ADJ,VERB,NOUN
4092,33,NOUN_ADJ,DET,NOUN
4093,2,ADV_PRT,PRT,.
4094,3,ADJ_NOUN,VERB,.
4095,11,NOUN_VERB,VERB,ADP
4096,3,ADJ_ADV,ADV,ADV
4097,19,ADP_ADV,.,ADV
4098,25,DET_PRON,CONJ,.
4099,2,NOUN_ADJ,VERB,ADJ
4100,19,ADP_ADJ,VERB,NOUN
4100,28,NOUN_ADJ,DET,NOUN
4101,17,DET_PRON,ADP,.
4102,7,ADP_PRT,.,ADP
4103,15,VERB_NOUN,ADP,ADP
4104,0,NOUN_ADJ,,ADJ
4105,2,PRT_ADV,.,.
4106,1,PRT_NOUN,NOUN,VERB
4107,9,DET_PRON,CONJ,VERB
4108,21,NOUN_VERB,DET,.
4108,31,NOUN_ADJ,DET,PRT
4109,0,DET_PRON,,VERB
4109,4,ADV_CONJ,ADJ,.
4110,26,NOUN_ADJ,VERB,DET
4110,35,ADJ_ADV,VERB,PRT
4111,8,PRON_DET,ADP,DET
4112,9,PRON_DET,ADP,ADJ
4113,19,ADJ_NOUN,DET,NOUN
4114,1,PRT_ADV,.,.
4115,3,ADJ_NOUN,VERB,ADP
4116,0,ADV_CONJ,,NOUN
4116,6,VERB_NOUN,NOUN,ADP
4117,3,PRT_ADP,NOUN,.
4118,16,NOUN_ADJ,ADP,NOUN
4119,2,ADV_ADP,VERB,ADJ
4119,5,VERB_NOUN,.,NOUN
4120,0,ADP_ADV,,PRON
4121,7,ADJ_ADV,ADP,NOUN
4121,8,NOUN_VERB,ADJ,VERB
4122,7,ADJ_VERB,PRT,ADP
4122,8,ADP_ADV,ADJ,VERB
4122,11,NOUN_ADJ,PRT,.
4123,13,PRT_ADP,NOUN,VERB
4123,14,VERB_NOUN,PRT,.
4123,16,ADJ_VERB,.,ADP
4124,1,ADP_ADV,CONJ,PRON
4125,12,ADV_ADP,ADV,ADJ
4126,3,ADP_ADV,VERB,ADV
4127,20,NOUN_VERB,VERB,.
4127,27,PRON_DET,VERB,NOUN
4127,29,PRT_ADP,NOUN,NOUN
4128,14,NOUN_VERB,VERB,ADP
4129,6,ADP_PRT,VERB,VERB
4130,1,NOUN_VERB,ADP,NOUN
4130,2,NOUN_ADJ,NOUN,NOUN
4131,39,ADV_ADJ,DET,ADJ
4132,19,ADJ_VERB,ADV,CONJ
4133,1,VERB_NOUN,PRON,DET
4133,13,ADP_PRT,VERB,ADP
4134,14,ADP_PRT,VERB,DET
4135,3,NOUN_ADJ,DET,VERB
4135,4,VERB_NOUN,NOUN,.
4135,8,VERB_NOUN,PRON,.
4135,4,VERB_NOUN,NOUN,.
4135,8,VERB_NOUN,PRON,.
4136,2,ADJ_NOUN,VERB,.
4136,4,ADJ_NOUN,.,CONJ
4136,6,ADJ_NOUN,CONJ,.
4136,2,ADJ_NOUN,VERB,.
4136,4,ADJ_NOUN,.,CONJ
4136,6,ADJ_NOUN,CONJ,.
4136,2,ADJ_NOUN,VERB,.
4136,4,ADJ_NOUN,.,CONJ
4136,6,ADJ_NOUN,CONJ,.
4137,3,ADV_ADP,ADV,ADJ
4138,9,DET_PRON,CONJ,VERB
4139,2,PRT_ADV,PRT,ADV
4140,3,NOUN_ADJ,DET,.
4141,7,VERB_NOUN,.,ADP
4142,1,PRT_NOUN,.,.
4143,24,ADJ_VERB,ADV,PRON
4144,21,ADV_ADP,ADJ,ADJ
4145,15,ADV_DET,VERB,ADJ
4145,20,ADP_ADV,ADV,ADP
4146,20,ADV_ADP,VERB,ADJ
4147,14,PRT_ADP,VERB,.
4147,20,ADP_ADV,NOUN,ADP
4147,39,ADJ_ADV,ADV,ADP
4148,2,ADV_PRT,CONJ,ADP
4149,11,NOUN_ADJ,DET,NOUN
4150,4,ADV_ADP,ADV,NUM
4151,3,VERB_NOUN,DET,NOUN
4152,1,PRT_NOUN,.,VERB
4152,3,PRT_ADP,VERB,DET
4153,7,ADV_ADJ,PRT,.
4154,2,ADP_PRON,VERB,.
4154,6,NOUN_ADJ,DET,NOUN
4155,11,ADJ_ADV,VERB,.
4156,3,PRT_NOUN,ADJ,ADV
4157,15,ADV_NOUN,.,.
4158,6,NOUN_ADJ,DET,.
4159,12,ADV_NOUN,NOUN,VERB
4160,10,VERB_NOUN,ADJ,NOUN
4161,3,PRT_NOUN,CONJ,.
4162,5,PRT_ADP,ADV,.
4163,3,VERB_NOUN,VERB,.
4164,4,ADP_PRT,VERB,NOUN
4164,5,NOUN_VERB,ADP,NOUN
4164,8,ADV_NOUN,.,ADP
4165,2,NOUN_VERB,VERB,ADJ
4165,3,ADJ_ADV,NOUN,PRT
4165,8,DET_ADP,NOUN,ADJ
4165,11,PRT_NOUN,NOUN,ADV
4165,13,PRT_ADP,ADV,ADV
4165,14,ADV_PRT,PRT,.
4166,1,PRT_NOUN,NOUN,VERB
4166,4,NOUN_ADJ,ADP,NOUN
4166,13,PRT_ADP,VERB,CONJ
4167,4,ADJ_NOUN,NOUN,CONJ
4168,7,DET_PRON,ADP,.
4169,3,DET_ADP,PRON,NOUN
4170,39,ADV_ADJ,DET,ADP
4171,15,PRT_ADP,VERB,DET
4171,22,ADV_ADP,NOUN,.
4172,6,VERB_NOUN,.,DET
4173,1,PRT_ADP,.,VERB
4173,2,VERB_NOUN,PRT,ADV
4173,18,VERB_NOUN,.,ADP
4173,2,VERB_NOUN,PRT,ADV
4173,18,VERB_NOUN,.,ADP
4174,4,NUM_ADJ,VERB,NOUN
4174,10,ADP_ADV,NOUN,ADP
4175,7,ADP_ADV,.,VERB
4175,10,ADV_ADJ,ADV,.
4176,4,ADV_PRT,VERB,.
4177,2,VERB_NOUN,VERB,NOUN
4178,0,VERB_NOUN,,NOUN
4179,2,ADJ_VERB,.,NOUN
4180,6,ADV_ADP,ADV,ADJ
4181,13,NOUN_NUM,NOUN,VERB
4181,19,VERB_NOUN,.,NOUN
4182,8,ADJ_ADV,VERB,.
4183,8,ADJ_NOUN,VERB,.
4184,9,ADJ_VERB,ADV,.
4184,13,ADV_ADJ,DET,ADJ
4185,12,ADJ_ADV,NOUN,.
4186,6,ADJ_NOUN,ADJ,NOUN
4186,7,NOUN_VERB,ADJ,ADP
4187,14,ADJ_NOUN,DET,CONJ
4188,0,ADP_PRON,,PRT
4189,9,NOUN_ADJ,ADP,ADJ
4189,10,ADJ_NOUN,NOUN,NOUN
4190,3,PRT_ADP,VERB,VERB
4190,4,VERB_NOUN,PRT,ADP
4191,16,DET_PRON,ADP,NOUN
4191,17,NOUN_VERB,DET,.
4192,3,ADV_PRT,VERB,ADJ
4192,4,ADJ_ADV,ADV,ADP
4193,11,ADV_ADP,ADV,ADJ
4193,14,ADV_ADP,.,ADJ
4193,11,ADV_ADP,ADV,ADJ
4193,14,ADV_ADP,.,ADJ
4193,15,ADJ_NOUN,ADV,ADP
4194,6,NOUN_ADJ,DET,ADJ
4194,22,NOUN_ADJ,DET,NOUN
4194,7,ADJ_NOUN,NOUN,NOUN
4194,15,ADV_ADJ,DET,.
4194,6,NOUN_ADJ,DET,ADJ
4194,22,NOUN_ADJ,DET,NOUN
4195,1,PRT_NOUN,DET,ADP
4195,3,ADV_PRT,ADP,.
4196,11,ADP_PRON,NOUN,VERB
4197,3,DET_ADP,VERB,NOUN
4198,25,PRT_ADP,VERB,ADP
4199,3,DET_PRON,VERB,.
4200,0,ADP_ADV,,ADV
4201,18,ADV_PRT,ADP,CONJ
4201,21,DET_ADP,VERB,NOUN
4202,5,DET_ADV,.,NOUN
4202,6,NOUN_VERB,DET,DET
4203,4,ADP_PRT,VERB,ADP
4204,1,PRT_ADV,.,.
4205,2,ADV_ADJ,VERB,.
4206,1,ADJ_ADV,NUM,ADJ
4206,2,ADJ_VERB,ADJ,NOUN
4206,3,NOUN_VERB,ADJ,ADP
4206,6,NUM_NOUN,DET,CONJ
4207,16,ADP_PRT,CONJ,DET
4208,12,ADP_PRT,.,DET
4208,31,ADP_PRON,PRT,VERB
4208,35,NOUN_ADJ,DET,NOUN
4209,11,VERB_NOUN,CONJ,DET
4210,14,NOUN_ADJ,.,VERB
4210,18,NOUN_ADJ,DET,.
4210,15,VERB_NOUN,NOUN,ADP
4210,14,NOUN_ADJ,.,VERB
4210,18,NOUN_ADJ,DET,.
4211,2,ADJ_ADV,VERB,DET
4212,15,PRT_ADP,VERB,DET
4213,2,PRT_ADP,VERB,DET
4213,18,NOUN_ADJ,DET,NOUN
4213,88,NOUN_ADJ,DET,NOUN
4213,67,VERB_NOUN,ADP,ADP
4213,18,NOUN_ADJ,DET,NOUN
4213,88,NOUN_ADJ,DET,NOUN
4213,128,VERB_ADJ,NUM,ADJ
4213,129,ADJ_NOUN,VERB,NOUN
4214,5,VERB_NOUN,NOUN,ADP
4215,17,VERB_NOUN,VERB,.
4215,19,ADP_PRON,.,NOUN
4215,20,NOUN_VERB,ADP,NOUN
4215,21,NOUN_ADJ,NOUN,VERB
4216,5,NOUN_VERB,DET,DET
4217,15,NOUN_ADJ,ADP,VERB
4217,24,ADP_DET,VERB,ADJ
4217,29,ADJ_NOUN,VERB,.
4218,4,PRT_ADP,ADV,VERB
4218,5,VERB_NOUN,PRT,ADP
4218,15,ADJ_NOUN,ADJ,NOUN
4219,6,ADJ_ADV,ADV,PRT
4219,19,VERB_NOUN,ADV,ADP
4220,6,ADJ_ADV,ADV,.
4221,0,ADV_PRT,,DET
4221,4,NOUN_ADJ,ADP,NOUN
4222,10,ADJ_ADV,VERB,DET
4223,6,ADP_ADJ,NOUN,ADP
4223,13,NOUN_ADJ,DET,NOUN
4224,7,PRT_ADP,VERB,ADP
4225,4,PRT_ADP,VERB,PRT
4226,14,ADV_ADP,NOUN,NUM
4227,33,ADJ_ADV,ADV,ADP
4228,17,DET_PRON,ADP,CONJ
4229,7,NOUN_ADJ,DET,.
4229,9,ADP_VERB,.,ADP
4230,6,ADP_ADV,ADV,ADP
4230,26,ADP_PRT,VERB,DET
4230,33,NOUN_ADV,.,ADV
4230,34,ADV_ADJ,NOUN,.
4231,7,ADJ_NOUN,DET,NOUN
4232,1,NOUN_ADJ,ADP,NOUN
4233,9,NOUN_ADJ,DET,.
4234,1,PRT_ADP,VERB,DET
4235,1,ADJ_ADV,CONJ,NOUN
4236,3,NOUN_ADJ,VERB,.
4237,17,VERB_NOUN,CONJ,PRT
4238,0,ADP_ADV,,ADP
4239,4,ADJ_NOUN,DET,NOUN
4239,13,NOUN_ADJ,DET,ADJ
4240,15,VERB_NOUN,.,ADV
4240,16,ADV_ADP,VERB,PRT
4241,2,ADV_PRT,VERB,ADP
4242,0,VERB_NOUN,,PRON
4243,4,VERB_NOUN,NOUN,PRON
4244,2,NOUN_ADJ,DET,ADJ
4245,8,ADV_ADP,PRON,PRON
4245,26,ADV_ADJ,DET,ADJ
4246,7,PRON_DET,ADP,ADJ
4247,3,VERB_NOUN,DET,NOUN
4247,5,ADV_ADJ,NOUN,.
4248,3,ADJ_NOUN,NOUN,NOUN
4249,7,NOUN_ADJ,ADP,NOUN
4250,17,PRON_DET,ADP,NOUN
4251,8,CONJ_DET,ADP,NOUN
4252,1,DET_ADP,.,NOUN
4253,3,ADJ_NOUN,VERB,CONJ
4254,7,NOUN_ADJ,DET,NOUN
4255,1,ADV_NOUN,.,.
4256,5,ADJ_NOUN,.,NOUN
4256,6,NOUN_VERB,ADJ,ADP
4257,5,NOUN_ADJ,DET,NOUN
4258,26,NOUN_ADJ,DET,NOUN
4259,20,NOUN_ADJ,NOUN,.
4260,11,NOUN_ADJ,ADP,CONJ
4260,21,ADP_PRT,VERB,ADP
4261,11,NOUN_ADJ,ADP,NOUN
4261,12,NOUN_ADJ,NOUN,.
4261,11,NOUN_ADJ,ADP,NOUN
4261,12,NOUN_ADJ,NOUN,.
4262,10,PRT_ADP,VERB,DET
4262,14,NOUN_ADJ,DET,ADJ
4263,2,ADP_PRT,VERB,ADV
4264,6,ADV_PRT,VERB,.
4265,19,NOUN_ADJ,DET,.
4265,22,NOUN_ADV,CONJ,DET
4266,10,ADV_ADP,ADV,ADV
4266,11,ADV_ADJ,ADV,ADP
4267,1,PRT_ADV,.,.
4267,16,ADV_ADJ,ADP,NOUN
4267,21,ADP_PRT,VERB,ADV
4267,22,ADV_PRT,ADP,.
4268,2,NOUN_ADJ,VERB,CONJ
4269,9,ADJ_NOUN,CONJ,NOUN
4270,4,NOUN_ADJ,CONJ,.
4271,10,ADP_ADV,.,ADP
4272,8,NOUN_VERB,DET,VERB
4273,6,NOUN_VERB,ADP,ADP
4274,5,ADJ_VERB,VERB,.
4274,11,ADV_PRT,PRT,VERB
4275,15,VERB_ADJ,DET,NOUN
4276,15,ADP_ADV,NOUN,ADV
4277,12,VERB_NOUN,ADP,.
4278,5,VERB_NOUN,VERB,NOUN
4279,18,ADP_PRT,NOUN,ADP
4280,24,VERB_NOUN,CONJ,ADV
4280,25,ADV_ADP,VERB,ADJ
4280,28,ADP_ADV,.,ADP
4281,7,VERB_ADJ,DET,NOUN
4282,17,ADJ_ADV,VERB,PRT
4283,4,ADJ_NOUN,DET,.
4284,14,ADJ_ADV,ADV,ADP
4285,11,ADV_ADP,VERB,ADJ
4286,8,ADJ_NOUN,DET,NOUN
4287,10,NOUN_ADJ,ADP,NOUN
4288,3,NOUN_VERB,ADV,VERB
4288,24,PRT_ADP,VERB,.
4289,3,PRT_NOUN,DET,ADP
4289,16,PRT_ADP,VERB,.
4290,20,VERB_NOUN,DET,NOUN
4291,2,PRT_NOUN,.,.
4292,0,PRT_ADV,,ADV
4293,7,DET_PRON,ADP,.
4294,16,NOUN_VERB,DET,ADV
4295,14,VERB_NOUN,VERB,NOUN
4296,14,PRT_ADV,.,.
4297,1,ADV_PRT,.,ADV
4298,0,NOUN_ADJ,,NOUN
4299,0,NOUN_ADJ,,NOUN
4299,6,NOUN_ADJ,.,NOUN
4299,0,NOUN_ADJ,,NOUN
4299,6,NOUN_ADJ,.,NOUN
4300,13,NOUN_ADJ,ADP,NOUN
4300,17,ADJ_VERB,PRON,NOUN
4301,0,PRT_DET,,.
4301,4,ADJ_NOUN,VERB,.
4302,2,ADV_ADJ,ADJ,PRT
4303,0,ADP_ADV,,ADP
4304,10,NOUN_NUM,.,VERB
4305,3,ADJ_NOUN,VERB,.
4306,5,ADJ_NOUN,VERB,.
4307,5,ADJ_NOUN,VERB,.
4308,3,PRT_DET,.,.
4309,1,DET_PRON,VERB,.
4310,4,VERB_NOUN,VERB,NOUN
4310,11,NOUN_ADJ,CONJ,NOUN
4310,13,DET_PRON,NOUN,VERB
4311,13,NOUN_ADJ,DET,NOUN
4311,32,NOUN_ADJ,ADJ,NOUN
4311,15,PRT_ADP,NOUN,VERB
4311,16,VERB_ADJ,PRT,VERB
4311,17,VERB_NOUN,VERB,NOUN
4311,13,NOUN_ADJ,DET,NOUN
4311,32,NOUN_ADJ,ADJ,NOUN
4312,0,ADJ_NOUN,,NOUN
4312,24,VERB_NOUN,CONJ,ADP
4312,29,ADP_ADJ,VERB,NOUN
4313,0,X_NOUN,,CONJ
4313,2,X_NOUN,CONJ,VERB
4313,11,X_NOUN,X,CONJ
4313,0,X_NOUN,,CONJ
4313,2,X_NOUN,CONJ,VERB
4313,11,X_NOUN,X,CONJ
4313,7,NOUN_ADJ,ADP,NOUN
4313,10,X_ADJ,.,X
4313,0,X_NOUN,,CONJ
4313,2,X_NOUN,CONJ,VERB
4313,11,X_NOUN,X,CONJ
4314,16,NOUN_ADJ,.,.
4314,23,ADP_ADV,.,VERB
4315,12,ADV_ADP,CONJ,ADJ
4316,3,NOUN_VERB,DET,DET
4316,19,VERB_NOUN,PRON,NOUN
4316,22,VERB_NOUN,ADV,.
4316,19,VERB_NOUN,PRON,NOUN
4316,22,VERB_NOUN,ADV,.
4317,5,PRT_ADP,NOUN,PRT
4318,2,ADJ_ADV,VERB,ADP
4318,34,ADJ_ADV,PRON,VERB
4318,7,ADV_DET,VERB,ADJ
4318,2,ADJ_ADV,VERB,ADP
4318,34,ADJ_ADV,PRON,VERB
4319,11,ADJ_NOUN,DET,NOUN
4320,6,NOUN_ADV,DET,ADV
4321,2,DET_PRON,ADP,VERB
4321,13,ADV_PRT,NOUN,.
4322,6,ADV_ADJ,DET,.
4323,21,VERB_NOUN,ADJ,ADJ
4324,4,DET_ADP,ADV,NOUN
4325,19,ADP_ADV,.,ADP
4325,25,ADJ_NOUN,VERB,.
4326,15,DET_ADP,PRON,NOUN
4327,3,NOUN_ADJ,DET,ADJ
4327,4,ADJ_NOUN,NOUN,NOUN
4328,19,ADJ_ADV,VERB,ADV
4329,4,ADJ_VERB,ADJ,NOUN
4329,5,NOUN_ADJ,ADJ,X
4329,6,X_NOUN,NOUN,.
4329,19,X_NOUN,.,.
4329,27,X_NOUN,.,.
4329,8,VERB_NOUN,.,PRT
4329,6,X_NOUN,NOUN,.
4329,19,X_NOUN,.,.
4329,27,X_NOUN,.,.
4329,6,X_NOUN,NOUN,.
4329,19,X_NOUN,.,.
4329,27,X_NOUN,.,.
4330,0,ADP_CONJ,,DET
4330,22,ADJ_NOUN,CONJ,.
4330,29,ADJ_NOUN,ADP,CONJ
4330,22,ADJ_NOUN,CONJ,.
4330,29,ADJ_NOUN,ADP,CONJ
4331,22,PRT_ADP,VERB,DET
4332,9,NOUN_VERB,ADV,ADP
4333,3,VERB_NOUN,VERB,.
4334,4,ADV_ADP,ADV,ADJ
4335,19,PRON_NOUN,CONJ,.
4336,31,VERB_NOUN,ADP,CONJ
4337,14,ADJ_NOUN,NOUN,NOUN
4338,1,DET_PRON,ADP,VERB
4339,24,NOUN_ADJ,DET,NOUN
4340,0,NOUN_ADJ,,NOUN
